,permno,ShortName,ListedDate,DelistedDate,IPOIndustryCode,IPOIndustryName,LatestIndustryName,LatestIndustryCode
2236,300738,奥飞数据,2018-01-19,,I65,软件和信息技术服务业,软件和信息技术服务业,I65
2237,300739,明阳电路,2018-02-01,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
2238,300740,御家汇,2018-02-08,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
2239,300741,华宝股份,2018-03-01,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
2240,300742,越博动力,2018-05-08,,C36,汽车制造业,汽车制造业,C36
2241,300743,天地数码,2018-04-27,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
2242,300745,欣锐科技,2018-05-23,,C36,汽车制造业,汽车制造业,C36
2243,300746,汉嘉设计,2018-05-25,,M74,专业技术服务业,专业技术服务业,M74
2244,300747,锐科激光,2018-06-25,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
2245,300748,金力永磁,2018-09-21,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
2246,300749,顶固集创,2018-09-25,,C21,家具制造业,家具制造业,C21
2247,300750,宁德时代,2018-06-11,,C38,电气机械及器材制造业,电气机械及器材制造业,C38
2248,300751,迈为股份,2018-11-09,,C35,专用设备制造业,专用设备制造业,C35
2249,300752,隆利科技,2018-11-30,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
2250,300753,爱朋医疗,2018-12-13,,C35,专用设备制造业,专用设备制造业,C35
2251,300755,华致酒行,2019-01-29,,F52,零售业,批发业,F51
2252,300756,中山金马,2018-12-28,,C24,文教、工美、体育和娱乐用品制造业,文教、工美、体育和娱乐用品制造业,C24
2253,300757,罗博特科,2019-01-08,,C35,专用设备制造业,专用设备制造业,C35
2254,300758,七彩化学,2019-02-22,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
2255,300759,康龙化成,2019-01-28,,M73,研究和试验发展,研究和试验发展,M73
2256,300760,迈瑞医疗,2018-10-16,,C35,专用设备制造业,专用设备制造业,C35
2257,300761,立华股份,2019-02-18,,A03,畜牧业,畜牧业,A03
2258,300762,上海瀚讯,2019-03-14,,C39,计算机、通信和其他电子设备制造业,计算机、通信和其他电子设备制造业,C39
2259,300763,锦浪科技,2019-03-19,,C38,电气机械及器材制造业,电气机械及器材制造业,C38
2260,300765,新诺威,2019-03-22,,C14,食品制造业,食品制造业,C14
2261,300766,每日互动,2019-03-25,,I64,互联网和相关服务,互联网和相关服务,I64
2262,300767,震安科技,2019-03-29,,C29,橡胶和塑料制品业,橡胶和塑料制品业,C29
2263,300768,迪普科技,2019-04-12,,I65,软件和信息技术服务业,软件和信息技术服务业,I65
2264,300769,德方纳米,2019-04-15,,C26,化学原料及化学制品制造业,化学原料及化学制品制造业,C26
2265,300770,新媒股份,2019-04-19,,I63,电信、广播电视和卫星传输服务,电信、广播电视和卫星传输服务,I63
2266,300771,智莱科技,2019-04-22,,C35,专用设备制造业,专用设备制造业,C35
2267,300772,运达股份,2019-04-26,,C34,通用设备制造业,通用设备制造业,C34
2268,300773,拉卡拉,2019-04-25,,I64,互联网和相关服务,互联网和相关服务,I64
2269,300775,三角防务,2019-05-21,,C37,铁路、船舶、航空航天和其它运输设备制造业,铁路、船舶、航空航天和其它运输设备制造业,C37
2270,300776,帝尔激光,2019-05-17,,C35,专用设备制造业,专用设备制造业,C35
